,data_base,modalidade,porte,valor_deflacionado
2028,2015-02-01,Empréstimo sem consignação em folha,Mais de 5 a 10 salários mínimos,13659376463.152086
2029,2015-02-01,Empréstimo sem consignação em folha,Sem rendimento,599146308.2519083
2030,2015-02-01,Habitacional,Acima de 20 salários mínimos,106121520504.33414
2031,2015-02-01,Habitacional,Até 1 salário mínimo,47528177322.6038
2032,2015-02-01,Habitacional,Indisponível,573351094.014155
2033,2015-02-01,Habitacional,Mais de 10 a 20 salários mínimos,121720340305.16983
2034,2015-02-01,Habitacional,Mais de 1 a 2 salários mínimos,54512586981.08064
2035,2015-02-01,Habitacional,Mais de 2 a 3 salários mínimos,87222407608.7502
2036,2015-02-01,Habitacional,Mais de 3 a 5 salários mínimos,86332098433.17657
2037,2015-02-01,Habitacional,Mais de 5 a 10 salários mínimos,123424766669.1843
2038,2015-02-01,Habitacional,Sem rendimento,1580586471.7661772
2039,2015-02-01,Outros créditos,Acima de 20 salários mínimos,19341968632.718243
2040,2015-02-01,Outros créditos,Até 1 salário mínimo,3445491824.409213
2041,2015-02-01,Outros créditos,Indisponível,7530912.343829692
2042,2015-02-01,Outros créditos,Mais de 10 a 20 salários mínimos,10135992169.16073
2043,2015-02-01,Outros créditos,Mais de 1 a 2 salários mínimos,5068105362.403513
2044,2015-02-01,Outros créditos,Mais de 2 a 3 salários mínimos,5265291748.1697645
2045,2015-02-01,Outros créditos,Mais de 3 a 5 salários mínimos,7005071218.3863
2046,2015-02-01,Outros créditos,Mais de 5 a 10 salários mínimos,10942775435.854424
2047,2015-02-01,Outros créditos,Sem rendimento,1109165484.3308167
2048,2015-02-01,Rural e agroindustrial,Acima de 20 salários mínimos,91529166156.46758
2049,2015-02-01,Rural e agroindustrial,Até 1 salário mínimo,4080299080.720534
2050,2015-02-01,Rural e agroindustrial,Indisponível,391401805.5064236
2051,2015-02-01,Rural e agroindustrial,Mais de 10 a 20 salários mínimos,18855553181.33239
2052,2015-02-01,Rural e agroindustrial,Mais de 1 a 2 salários mínimos,7249258478.853075
2053,2015-02-01,Rural e agroindustrial,Mais de 2 a 3 salários mínimos,7626161211.343858
2054,2015-02-01,Rural e agroindustrial,Mais de 3 a 5 salários mínimos,12148665399.663008
2055,2015-02-01,Rural e agroindustrial,Mais de 5 a 10 salários mínimos,18892135593.589314
2056,2015-02-01,Rural e agroindustrial,Sem rendimento,4968240303.718344
2057,2015-02-01,Veículos,Acima de 20 salários mínimos,11554915919.832571
2058,2015-02-01,Veículos,Até 1 salário mínimo,7569186769.89888
2059,2015-02-01,Veículos,Indisponível,23150530.780319206
2060,2015-02-01,Veículos,Mais de 10 a 20 salários mínimos,16393911820.897802
2061,2015-02-01,Veículos,Mais de 1 a 2 salários mínimos,18047852396.92925
2062,2015-02-01,Veículos,Mais de 2 a 3 salários mínimos,18597750343.709732
2063,2015-02-01,Veículos,Mais de 3 a 5 salários mínimos,29005920374.713238
2064,2015-02-01,Veículos,Mais de 5 a 10 salários mínimos,30783132886.32355
2065,2015-02-01,Veículos,Sem rendimento,15641537888.42709
2066,2015-03-01,Cartão de crédito,Acima de 20 salários mínimos,313423692.24744916
2067,2015-03-01,Cartão de crédito,Até 1 salário mínimo,102031240.33727686
2068,2015-03-01,Cartão de crédito,Mais de 10 a 20 salários mínimos,482189710.9680191
2069,2015-03-01,Cartão de crédito,Mais de 1 a 2 salários mínimos,367317538.8099661
2070,2015-03-01,Cartão de crédito,Mais de 2 a 3 salários mínimos,309238103.23973864
2071,2015-03-01,Cartão de crédito,Mais de 3 a 5 salários mínimos,447929554.05677724
2072,2015-03-01,Cartão de crédito,Mais de 5 a 10 salários mínimos,621469062.0876095
2073,2015-03-01,Cartão de crédito,Sem rendimento,99409704.27935678
2074,2015-03-01,Empréstimo com consignação em folha,Acima de 20 salários mínimos,24758892888.37545
2075,2015-03-01,Empréstimo com consignação em folha,Até 1 salário mínimo,23724275504.789436
2076,2015-03-01,Empréstimo com consignação em folha,Indisponível,13376601.787477177
2077,2015-03-01,Empréstimo com consignação em folha,Mais de 10 a 20 salários mínimos,39001805396.93287
2078,2015-03-01,Empréstimo com consignação em folha,Mais de 1 a 2 salários mínimos,46518443198.66345
2079,2015-03-01,Empréstimo com consignação em folha,Mais de 2 a 3 salários mínimos,28732757229.41359
2080,2015-03-01,Empréstimo com consignação em folha,Mais de 3 a 5 salários mínimos,44893576817.77451
2081,2015-03-01,Empréstimo com consignação em folha,Mais de 5 a 10 salários mínimos,61194204805.86946
2082,2015-03-01,Empréstimo com consignação em folha,Sem rendimento,5651767524.150922
2083,2015-03-01,Empréstimo sem consignação em folha,Acima de 20 salários mínimos,14291180372.573374
2084,2015-03-01,Empréstimo sem consignação em folha,Até 1 salário mínimo,2483979367.1602616
2085,2015-03-01,Empréstimo sem consignação em folha,Indisponível,0.0
2086,2015-03-01,Empréstimo sem consignação em folha,Mais de 10 a 20 salários mínimos,12189462793.532183
2087,2015-03-01,Empréstimo sem consignação em folha,Mais de 1 a 2 salários mínimos,3979210434.1302824
2088,2015-03-01,Empréstimo sem consignação em folha,Mais de 2 a 3 salários mínimos,4634848233.475122
2089,2015-03-01,Empréstimo sem consignação em folha,Mais de 3 a 5 salários mínimos,7812416049.813485
2090,2015-03-01,Empréstimo sem consignação em folha,Mais de 5 a 10 salários mínimos,13608228696.752367
2091,2015-03-01,Empréstimo sem consignação em folha,Sem rendimento,351525189.64798224
2092,2015-03-01,Habitacional,Acima de 20 salários mínimos,105972694803.81071
2093,2015-03-01,Habitacional,Até 1 salário mínimo,51338627482.1568
2094,2015-03-01,Habitacional,Indisponível,563456209.4216917
2095,2015-03-01,Habitacional,Mais de 10 a 20 salários mínimos,121299277413.94821
2096,2015-03-01,Habitacional,Mais de 1 a 2 salários mínimos,55107210601.94489
2097,2015-03-01,Habitacional,Mais de 2 a 3 salários mínimos,87702352318.28459
2098,2015-03-01,Habitacional,Mais de 3 a 5 salários mínimos,86242858018.90485
2099,2015-03-01,Habitacional,Mais de 5 a 10 salários mínimos,123250353736.40784
2100,2015-03-01,Habitacional,Sem rendimento,1404497063.4081197
2101,2015-03-01,Outros créditos,Acima de 20 salários mínimos,19255559146.35705
2102,2015-03-01,Outros créditos,Até 1 salário mínimo,3428786273.80081
2103,2015-03-01,Outros créditos,Indisponível,7029141.900643505
2104,2015-03-01,Outros créditos,Mais de 10 a 20 salários mínimos,10002837728.437923
2105,2015-03-01,Outros créditos,Mais de 1 a 2 salários mínimos,5007811784.591328
2106,2015-03-01,Outros créditos,Mais de 2 a 3 salários mínimos,5193431775.567739
2107,2015-03-01,Outros créditos,Mais de 3 a 5 salários mínimos,6856144551.048044
2108,2015-03-01,Outros créditos,Mais de 5 a 10 salários mínimos,10791290445.021135
2109,2015-03-01,Outros créditos,Sem rendimento,1140044653.9709167
2110,2015-03-01,Rural e agroindustrial,Acima de 20 salários mínimos,92297598816.29643
2111,2015-03-01,Rural e agroindustrial,Até 1 salário mínimo,3967856052.0129123
2112,2015-03-01,Rural e agroindustrial,Indisponível,380793758.71283287
2113,2015-03-01,Rural e agroindustrial,Mais de 10 a 20 salários mínimos,18858147714.430374
2114,2015-03-01,Rural e agroindustrial,Mais de 1 a 2 salários mínimos,7106687773.166139
2115,2015-03-01,Rural e agroindustrial,Mais de 2 a 3 salários mínimos,7552306151.84546
2116,2015-03-01,Rural e agroindustrial,Mais de 3 a 5 salários mínimos,12007456593.195608
2117,2015-03-01,Rural e agroindustrial,Mais de 5 a 10 salários mínimos,18789038103.035656
2118,2015-03-01,Rural e agroindustrial,Sem rendimento,4215712835.924524
2119,2015-03-01,Veículos,Acima de 20 salários mínimos,11230832192.814333
2120,2015-03-01,Veículos,Até 1 salário mínimo,7494872664.297677
2121,2015-03-01,Veículos,Indisponível,14433604.236764302
2122,2015-03-01,Veículos,Mais de 10 a 20 salários mínimos,15981631888.00684
2123,2015-03-01,Veículos,Mais de 1 a 2 salários mínimos,17171891330.28987
2124,2015-03-01,Veículos,Mais de 2 a 3 salários mínimos,17982693510.615017
2125,2015-03-01,Veículos,Mais de 3 a 5 salários mínimos,28268632143.98023
2126,2015-03-01,Veículos,Mais de 5 a 10 salários mínimos,30042215112.42526
2127,2015-03-01,Veículos,Sem rendimento,15321661255.108656
2128,2015-04-01,Cartão de crédito,Acima de 20 salários mínimos,315285674.26720357
2129,2015-04-01,Cartão de crédito,Até 1 salário mínimo,102893766.88493444
2130,2015-04-01,Cartão de crédito,Mais de 10 a 20 salários mínimos,479604904.28937465
2131,2015-04-01,Cartão de crédito,Mais de 1 a 2 salários mínimos,373071838.6528774
2132,2015-04-01,Cartão de crédito,Mais de 2 a 3 salários mínimos,306281264.8325006
2133,2015-04-01,Cartão de crédito,Mais de 3 a 5 salários mínimos,455656002.8639307
2134,2015-04-01,Cartão de crédito,Mais de 5 a 10 salários mínimos,619889904.5241811
2135,2015-04-01,Cartão de crédito,Sem rendimento,104469681.791166
2136,2015-04-01,Empréstimo com consignação em folha,Acima de 20 salários mínimos,25071338062.73959
2137,2015-04-01,Empréstimo com consignação em folha,Até 1 salário mínimo,22785336703.443443
2138,2015-04-01,Empréstimo com consignação em folha,Indisponível,12208182.934871871
2139,2015-04-01,Empréstimo com consignação em folha,Mais de 10 a 20 salários mínimos,39093362321.61554
2140,2015-04-01,Empréstimo com consignação em folha,Mais de 1 a 2 salários mínimos,46746874531.961914
2141,2015-04-01,Empréstimo com consignação em folha,Mais de 2 a 3 salários mínimos,28541329110.36902
2142,2015-04-01,Empréstimo com consignação em folha,Mais de 3 a 5 salários mínimos,44635134086.97529
2143,2015-04-01,Empréstimo com consignação em folha,Mais de 5 a 10 salários mínimos,60964524186.401566
2144,2015-04-01,Empréstimo com consignação em folha,Sem rendimento,5592513476.289237
2145,2015-04-01,Empréstimo sem consignação em folha,Acima de 20 salários mínimos,14785071503.58206
2146,2015-04-01,Empréstimo sem consignação em folha,Até 1 salário mínimo,2959645187.706014
2147,2015-04-01,Empréstimo sem consignação em folha,Indisponível,0.0
2148,2015-04-01,Empréstimo sem consignação em folha,Mais de 10 a 20 salários mínimos,13547458408.690245
2149,2015-04-01,Empréstimo sem consignação em folha,Mais de 1 a 2 salários mínimos,4238292274.712435
2150,2015-04-01,Empréstimo sem consignação em folha,Mais de 2 a 3 salários mínimos,4869160148.923327
2151,2015-04-01,Empréstimo sem consignação em folha,Mais de 3 a 5 salários mínimos,8221365502.245218
2152,2015-04-01,Empréstimo sem consignação em folha,Mais de 5 a 10 salários mínimos,15033060890.765644
2153,2015-04-01,Empréstimo sem consignação em folha,Sem rendimento,342980642.1752685
2154,2015-04-01,Habitacional,Acima de 20 salários mínimos,108209955959.64792
2155,2015-04-01,Habitacional,Até 1 salário mínimo,32557786315.386143
2156,2015-04-01,Habitacional,Indisponível,552794962.6859537
2157,2015-04-01,Habitacional,Mais de 10 a 20 salários mínimos,125292809380.15207
2158,2015-04-01,Habitacional,Mais de 1 a 2 salários mínimos,56786938014.95771
2159,2015-04-01,Habitacional,Mais de 2 a 3 salários mínimos,93689302570.9514
2160,2015-04-01,Habitacional,Mais de 3 a 5 salários mínimos,90085923055.8077
2161,2015-04-01,Habitacional,Mais de 5 a 10 salários mínimos,127436763643.00403
2162,2015-04-01,Habitacional,Sem rendimento,1400255875.069576
2163,2015-04-01,Outros créditos,Acima de 20 salários mínimos,19070361646.289227
2164,2015-04-01,Outros créditos,Até 1 salário mínimo,2914264457.130285
2165,2015-04-01,Outros créditos,Indisponível,6482011.698751868
2166,2015-04-01,Outros créditos,Mais de 10 a 20 salários mínimos,9925128266.271626
2167,2015-04-01,Outros créditos,Mais de 1 a 2 salários mínimos,5187586467.769087
2168,2015-04-01,Outros créditos,Mais de 2 a 3 salários mínimos,5310825590.305812
2169,2015-04-01,Outros créditos,Mais de 3 a 5 salários mínimos,7041337570.736683
2170,2015-04-01,Outros créditos,Mais de 5 a 10 salários mínimos,10873549936.517578
2171,2015-04-01,Outros créditos,Sem rendimento,1062769771.5099525
2172,2015-04-01,Rural e agroindustrial,Acima de 20 salários mínimos,92020866842.89543
2173,2015-04-01,Rural e agroindustrial,Até 1 salário mínimo,3923930984.9893208
2174,2015-04-01,Rural e agroindustrial,Indisponível,366898628.95564854
2175,2015-04-01,Rural e agroindustrial,Mais de 10 a 20 salários mínimos,18784418040.648685
2176,2015-04-01,Rural e agroindustrial,Mais de 1 a 2 salários mínimos,6863671339.922617
2177,2015-04-01,Rural e agroindustrial,Mais de 2 a 3 salários mínimos,7407890246.083011
2178,2015-04-01,Rural e agroindustrial,Mais de 3 a 5 salários mínimos,11782000816.419973
2179,2015-04-01,Rural e agroindustrial,Mais de 5 a 10 salários mínimos,18562096275.768276
2180,2015-04-01,Rural e agroindustrial,Sem rendimento,4049401239.1847806
2181,2015-04-01,Veículos,Acima de 20 salários mínimos,10803772564.235268
2182,2015-04-01,Veículos,Até 1 salário mínimo,7211180379.217509
2183,2015-04-01,Veículos,Indisponível,8529675.6633299
2184,2015-04-01,Veículos,Mais de 10 a 20 salários mínimos,15640870329.885538
2185,2015-04-01,Veículos,Mais de 1 a 2 salários mínimos,16607602346.903004
2186,2015-04-01,Veículos,Mais de 2 a 3 salários mínimos,17587997751.17424
2187,2015-04-01,Veículos,Mais de 3 a 5 salários mínimos,27634632010.873653
2188,2015-04-01,Veículos,Mais de 5 a 10 salários mínimos,29099862150.22829
2189,2015-04-01,Veículos,Sem rendimento,15083493768.713007
2190,2015-05-01,Cartão de crédito,Acima de 20 salários mínimos,297450662.5771771
2191,2015-05-01,Cartão de crédito,Até 1 salário mínimo,103305989.59783624
2192,2015-05-01,Cartão de crédito,Mais de 10 a 20 salários mínimos,474381800.15471745
2193,2015-05-01,Cartão de crédito,Mais de 1 a 2 salários mínimos,317953073.8691643
2194,2015-05-01,Cartão de crédito,Mais de 2 a 3 salários mínimos,300858788.19277817
2195,2015-05-01,Cartão de crédito,Mais de 3 a 5 salários mínimos,508934665.9117674
2196,2015-05-01,Cartão de crédito,Mais de 5 a 10 salários mínimos,634259528.8665787
2197,2015-05-01,Cartão de crédito,Sem rendimento,105825624.47674191
2198,2015-05-01,Empréstimo com consignação em folha,Acima de 20 salários mínimos,25888099870.614223
2199,2015-05-01,Empréstimo com consignação em folha,Até 1 salário mínimo,20353270345.566715
2200,2015-05-01,Empréstimo com consignação em folha,Indisponível,10709532.84221361
2201,2015-05-01,Empréstimo com consignação em folha,Mais de 10 a 20 salários mínimos,39684265649.80455
2202,2015-05-01,Empréstimo com consignação em folha,Mais de 1 a 2 salários mínimos,47099746917.682556
2203,2015-05-01,Empréstimo com consignação em folha,Mais de 2 a 3 salários mínimos,28903249361.924477
2204,2015-05-01,Empréstimo com consignação em folha,Mais de 3 a 5 salários mínimos,45118637898.43978
2205,2015-05-01,Empréstimo com consignação em folha,Mais de 5 a 10 salários mínimos,61206588356.8809
2206,2015-05-01,Empréstimo com consignação em folha,Sem rendimento,5584952277.9943905
2207,2015-05-01,Empréstimo sem consignação em folha,Acima de 20 salários mínimos,15067388889.549246
2208,2015-05-01,Empréstimo sem consignação em folha,Até 1 salário mínimo,2101034222.3132174
2209,2015-05-01,Empréstimo sem consignação em folha,Indisponível,0.0
2210,2015-05-01,Empréstimo sem consignação em folha,Mais de 10 a 20 salários mínimos,13782260403.817553
2211,2015-05-01,Empréstimo sem consignação em folha,Mais de 1 a 2 salários mínimos,4303955540.547231
2212,2015-05-01,Empréstimo sem consignação em folha,Mais de 2 a 3 salários mínimos,4982037177.91868
2213,2015-05-01,Empréstimo sem consignação em folha,Mais de 3 a 5 salários mínimos,8403147020.8920965
2214,2015-05-01,Empréstimo sem consignação em folha,Mais de 5 a 10 salários mínimos,14966746397.021849
2215,2015-05-01,Empréstimo sem consignação em folha,Sem rendimento,352181956.6792246
2216,2015-05-01,Habitacional,Acima de 20 salários mínimos,110378861102.02722
2217,2015-05-01,Habitacional,Até 1 salário mínimo,29141499400.41189
2218,2015-05-01,Habitacional,Indisponível,546474704.2691237
2219,2015-05-01,Habitacional,Mais de 10 a 20 salários mínimos,126849444233.7864
2220,2015-05-01,Habitacional,Mais de 1 a 2 salários mínimos,56526788931.05246
2221,2015-05-01,Habitacional,Mais de 2 a 3 salários mínimos,94812294713.79527
2222,2015-05-01,Habitacional,Mais de 3 a 5 salários mínimos,90954068623.80759
